"Sub-Sector","Super Region","Sub-Sector Level 2","Sector","Sub-Sector Level 3","Time Level","Unit","Source","Super Region","Value","Date Value","Period Value"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.650","2015-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","61.360","2015-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","55.260","2015-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","50.590","2015-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","50.700","2015-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","48.160","2015-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","61.380","2014-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","79.280","2014-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","88.100","2014-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","95.160","2014-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","99.260","2014-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.120","2014-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","106.860","2014-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.090","2014-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.060","2014-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.070","2014-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.150","2014-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","96.370","2014-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","97.550","2013-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","97.580","2013-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.850","2013-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","112.030","2013-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","112.790","2013-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","110.240","2013-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.680","2013-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","107.380","2013-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.190","2013-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","107.870","2013-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","107.700","2013-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","106.840","2013-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","102.450","2012-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","107.210","2012-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","110.140","2012-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","111.430","2012-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","106.700","2012-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","102.840","2012-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","101.980","2012-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","114.140","2012-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","119.730","2012-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","122.640","2012-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","119.670","2012-02-29","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","116.780","2012-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","118.510","2011-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","119.820","2011-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","113.710","2011-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","112.740","2011-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","110.690","2011-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","118.820","2011-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","118.510","2011-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","121.430","2011-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","127.500","2011-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","116.100","2011-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.150","2011-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","100.140","2011-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","98.140","2010-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","92.010","2010-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","88.760","2010-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","84.720","2010-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.290","2010-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.120","2010-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","83.700","2010-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","82.780","2010-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","93.060","2010-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","89.290","2010-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.790","2010-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","87.260","2010-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","84.530","2009-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","86.580","2009-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","84.140","2009-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","79.230","2009-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","79.900","2009-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","74.710","2009-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","78.120","2009-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","67.370","2009-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","58.930","2009-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","54.680","2009-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","45.830","2009-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","43.950","2009-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","42.560","2008-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","58.230","2008-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","82.530","2008-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","111.320","2008-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","128.540","2008-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","147.480","2008-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","146.740","2008-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","136.910","2008-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","123.740","2008-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","114.840","2008-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.900","2008-02-29","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","101.060","2008-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","99.490","2007-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","102.560","2007-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","95.000","2007-10-31","m"
